id,Gender,Customer Type,Age,Type of Travel,Class,Flight Distance,Inflight wifi service,Departure/Arrival time convenient,Ease of Online booking,Gate location,Food and drink,Online boarding,Seat comfort,Inflight entertainment,On-board service,Leg room service,Baggage handling,Checkin service,Inflight service,Cleanliness,Departure Delay in Minutes,Arrival Delay in Minutes
128896,Female,Loyal Customer,47,Business travel,Business,954,2,2,2,2,4,4,4,5,5,2,1,4,1,4,167,151.0
41163,Female,Loyal Customer,38,Personal Travel,Eco,224,3,1,3,3,4,3,3,4,2,3,3,1,2,4,0,0.0
90268,Female,Loyal Customer,35,Business travel,Business,3185,2,3,2,3,3,4,3,2,2,2,2,2,2,3,9,11.0
49831,Male,Loyal Customer,39,Business travel,Business,326,5,5,5,5,3,3,1,3,3,4,3,2,3,1,9,16.0
121399,Male,Loyal Customer,60,Business travel,Business,2991,1,1,1,1,5,5,5,4,4,4,4,5,4,4,21,18.0
72564,Female,Loyal Customer,63,Business travel,Business,1121,1,3,5,3,3,4,4,1,1,1,1,4,1,1,10,10.0
14909,Female,Loyal Customer,47,Personal Travel,Eco,315,1,5,5,2,4,4,4,3,3,5,3,3,3,4,0,0.0
63884,Female,Loyal Customer,59,Business travel,Business,2608,1,3,3,3,5,3,2,1,1,1,1,2,1,4,0,0.0
13608,Female,disloyal Customer,33,Business travel,Eco Plus,152,3,3,3,3,3,3,3,3,2,1,3,4,3,3,98,84.0
65669,Female,disloyal Customer,46,Business travel,Business,1021,4,4,4,3,5,4,5,5,5,2,5,5,4,5,0,0.0
100202,Male,Loyal Customer,59,Personal Travel,Eco Plus,725,1,1,1,3,5,1,1,5,2,1,3,4,3,5,0,0.0
112969,Female,Loyal Customer,45,Business travel,Business,3137,4,4,4,4,2,5,5,5,5,5,5,4,5,3,9,0.0
112326,Female,disloyal Customer,13,Business travel,Business,957,4,3,4,4,2,4,2,2,4,3,4,1,4,2,16,7.0
99070,Female,Loyal Customer,60,Business travel,Business,181,2,2,2,2,4,4,5,5,5,5,4,4,5,4,70,77.0
19734,Male,Loyal Customer,62,Personal Travel,Eco,409,3,5,3,1,4,3,4,4,5,2,5,4,4,4,0,0.0
19374,Female,Loyal Customer,30,Personal Travel,Eco,476,3,2,3,2,1,3,1,1,4,3,2,1,3,1,0,0.0
28510,Male,Loyal Customer,29,Business travel,Business,2715,5,5,5,5,4,4,4,4,5,4,5,3,5,4,0,0.0
68553,Female,disloyal Customer,24,Business travel,Eco,2136,4,4,4,3,1,4,1,1,5,4,5,3,5,1,0,0.0
99872,Male,Loyal Customer,53,Business travel,Business,1436,1,1,1,1,4,5,4,4,4,4,4,3,4,5,0,0.0
32947,Female,Loyal Customer,8,Personal Travel,Eco,216,3,0,3,2,1,3,1,1,3,3,4,5,4,1,4,8.0
103992,Female,Loyal Customer,39,Business travel,Business,1592,1,1,1,1,1,3,3,1,1,1,1,1,1,3,30,24.0
125531,Female,Loyal Customer,37,Business travel,Business,2432,4,4,4,4,5,5,5,5,5,5,5,5,5,4,0,0.0
78559,Male,Loyal Customer,51,Personal Travel,Eco Plus,666,2,3,2,4,1,2,1,1,4,1,4,2,3,1,20,28.0
123128,Female,Loyal Customer,51,Business travel,Business,3117,4,4,4,4,3,5,5,5,5,5,5,3,5,4,0,0.0
115501,Female,disloyal Customer,36,Business travel,Eco,447,2,1,2,2,3,2,3,3,3,4,3,2,2,3,0,0.0
102036,Female,Loyal Customer,57,Business travel,Business,226,1,1,2,1,5,5,4,5,5,4,5,5,5,5,45,40.0
81904,Male,Loyal Customer,17,Personal Travel,Eco,680,2,5,2,3,4,2,4,4,3,4,4,4,5,4,11,0.0
123636,Female,Loyal Customer,43,Business travel,Business,1635,3,3,3,3,2,4,5,4,4,4,4,5,4,4,31,32.0
29850,Male,Loyal Customer,33,Business travel,Business,3417,3,3,3,3,5,5,5,5,4,3,3,4,2,5,0,0.0
1399,Female,Loyal Customer,20,Personal Travel,Eco Plus,309,3,5,4,3,4,4,4,4,1,2,2,5,1,4,11,0.0
36466,Female,disloyal Customer,48,Business travel,Eco Plus,867,3,3,3,3,5,3,5,5,4,4,3,5,5,5,0,0.0
69311,Female,Loyal Customer,57,Personal Travel,Business,1096,4,2,4,3,4,4,3,4,4,4,4,4,4,2,0,0.0
32489,Male,disloyal Customer,55,Business travel,Eco,163,3,2,3,2,3,3,3,3,1,3,1,1,2,3,0,0.0
102943,Female,Loyal Customer,45,Business travel,Business,2966,4,1,1,1,5,4,4,4,4,4,4,1,4,2,29,33.0
64566,Female,disloyal Customer,37,Business travel,Business,247,4,4,4,3,2,4,2,2,5,5,5,4,4,2,0,0.0
100446,Male,Loyal Customer,47,Business travel,Business,1793,4,4,5,4,2,4,5,4,4,5,4,5,4,4,0,12.0
37677,Female,Loyal Customer,53,Personal Travel,Eco,944,1,2,1,4,1,3,4,3,3,1,5,4,3,2,0,0.0
118729,Male,Loyal Customer,14,Personal Travel,Eco,338,3,4,3,5,4,3,4,4,5,4,4,5,4,4,14,23.0
60584,Female,Loyal Customer,42,Business travel,Eco,890,2,3,3,3,3,5,4,2,2,2,2,2,2,2,0,3.0
12456,Male,disloyal Customer,19,Personal Travel,Eco,253,5,4,0,5,3,0,4,3,2,3,2,1,4,3,0,0.0
125454,Female,disloyal Customer,25,Business travel,Business,2845,4,0,4,3,1,4,1,1,4,3,4,5,5,1,0,0.0
81483,Female,disloyal Customer,27,Business travel,Eco,528,4,0,4,4,1,4,1,1,5,5,1,4,4,1,0,0.0
102074,Male,Loyal Customer,50,Business travel,Business,2246,5,5,5,5,3,4,5,4,4,4,4,5,4,4,23,16.0
20123,Male,Loyal Customer,49,Personal Travel,Eco,466,1,3,3,2,5,3,5,5,1,5,2,3,1,5,0,0.0
89662,Female,Loyal Customer,25,Business travel,Business,944,2,4,2,2,4,4,4,4,4,2,5,5,4,4,18,3.0
8853,Female,Loyal Customer,26,Business travel,Business,1732,3,4,3,3,4,4,4,4,5,5,5,4,5,4,0,2.0
59628,Male,Loyal Customer,56,Business travel,Eco,854,2,4,4,4,2,2,2,2,2,1,3,1,3,2,2,5.0
115668,Male,disloyal Customer,25,Business travel,Eco,372,4,1,3,3,5,3,5,5,4,3,4,1,3,5,0,0.0
81543,Female,Loyal Customer,10,Personal Travel,Eco,1124,2,2,3,2,5,3,5,5,3,4,1,4,3,5,0,0.0
44899,Male,Loyal Customer,37,Business travel,Business,2984,2,1,1,1,4,2,1,3,3,3,2,2,3,2,72,109.0
106170,Female,Loyal Customer,19,Personal Travel,Eco,444,1,4,1,4,3,1,3,3,4,2,5,4,4,3,4,4.0
15998,Male,Loyal Customer,45,Business travel,Business,1541,3,2,2,2,2,4,3,3,3,3,3,2,3,2,0,0.0
91869,Female,disloyal Customer,24,Business travel,Eco,780,4,5,5,4,5,5,5,5,5,4,4,5,5,5,11,10.0
52301,Female,Loyal Customer,30,Business travel,Business,451,4,5,5,5,4,4,4,4,3,2,4,4,4,4,0,0.0
92225,Female,Loyal Customer,20,Personal Travel,Eco,2079,3,0,3,3,2,3,2,2,4,5,5,5,5,2,9,0.0
44257,Female,Loyal Customer,33,Personal Travel,Eco,359,3,4,3,4,3,1,1,5,4,4,4,1,3,1,245,228.0
31570,Male,Loyal Customer,65,Personal Travel,Eco Plus,846,4,4,4,3,5,4,4,5,4,4,4,5,4,5,3,0.0
41021,Female,Loyal Customer,54,Business travel,Business,3425,1,5,1,1,1,3,4,5,5,5,5,4,5,3,0,0.0
95217,Male,Loyal Customer,45,Personal Travel,Eco,148,0,5,0,2,3,0,3,3,1,5,2,4,1,3,0,0.0
47509,Female,Loyal Customer,67,Personal Travel,Eco,541,2,4,2,4,2,5,4,1,1,2,1,3,1,3,0,4.0
110037,Female,disloyal Customer,22,Business travel,Business,2039,5,2,5,1,4,5,5,4,3,4,4,5,4,4,0,0.0
118647,Female,Loyal Customer,44,Business travel,Eco,368,2,2,4,2,1,4,4,2,2,2,2,4,2,1,51,48.0
20283,Male,Loyal Customer,45,Personal Travel,Eco,235,3,4,3,4,1,3,4,1,4,3,5,3,4,1,0,0.0
84361,Male,disloyal Customer,29,Business travel,Eco,591,3,3,3,4,3,2,2,1,4,3,4,2,3,2,331,341.0
30927,Female,Loyal Customer,33,Business travel,Eco Plus,896,4,4,4,4,4,3,4,4,1,3,1,4,2,4,16,25.0
10229,Female,Loyal Customer,61,Business travel,Business,458,4,4,4,4,4,5,5,4,4,4,4,5,4,3,0,0.0
123163,Female,Loyal Customer,60,Business travel,Business,507,3,3,5,5,1,3,3,3,3,2,3,1,3,2,0,0.0
10370,Male,disloyal Customer,38,Business travel,Business,247,5,5,5,2,1,5,1,1,4,2,4,5,5,1,87,76.0
115036,Female,Loyal Customer,54,Business travel,Business,373,3,2,3,3,2,2,2,4,2,5,4,2,3,2,132,131.0
120459,Female,Loyal Customer,9,Personal Travel,Eco,337,3,1,3,2,3,3,3,3,3,5,2,4,2,3,0,0.0
56568,Male,Loyal Customer,53,Business travel,Business,3257,4,4,3,4,2,5,4,4,4,4,4,4,4,4,9,0.0
78236,Female,Loyal Customer,49,Business travel,Business,259,0,0,0,2,2,4,4,5,5,5,5,3,5,5,0,0.0
31411,Male,disloyal Customer,22,Business travel,Eco,1387,1,1,1,2,1,1,1,1,4,2,3,4,4,1,18,0.0
61046,Female,Loyal Customer,55,Business travel,Business,1546,5,5,5,5,3,5,5,4,4,4,4,4,4,5,0,0.0
455,Male,Loyal Customer,47,Business travel,Business,3145,5,5,5,5,4,5,5,5,5,5,5,4,5,3,51,34.0
69228,Female,Loyal Customer,39,Business travel,Business,733,2,5,5,5,1,2,3,2,2,2,2,4,2,3,16,21.0
64119,Male,Loyal Customer,38,Business travel,Eco,2288,4,4,4,4,3,4,4,3,5,3,4,4,2,4,0,0.0
119705,Female,disloyal Customer,24,Business travel,Eco,1303,5,5,5,4,5,5,5,5,3,3,4,4,5,5,0,0.0
13759,Female,Loyal Customer,60,Personal Travel,Eco,401,2,4,2,3,3,2,3,5,5,2,5,3,5,2,0,0.0
75996,Female,disloyal Customer,34,Business travel,Business,297,1,1,1,1,2,1,2,2,3,2,5,4,4,2,13,3.0
102402,Female,Loyal Customer,54,Personal Travel,Eco,223,4,0,4,3,4,4,5,5,5,4,5,4,5,3,52,46.0
99849,Female,Loyal Customer,26,Personal Travel,Eco,587,3,4,4,2,2,4,2,2,5,3,5,5,5,2,66,
40556,Male,disloyal Customer,38,Business travel,Eco,391,4,4,4,1,2,4,2,2,1,3,5,3,2,2,0,0.0
50460,Female,Loyal Customer,35,Business travel,Business,1815,1,1,1,1,4,4,4,1,1,1,1,4,1,4,0,0.0
53909,Female,Loyal Customer,12,Personal Travel,Eco,191,2,3,2,3,2,2,2,2,4,2,1,3,1,2,1,8.0
70555,Male,Loyal Customer,51,Business travel,Business,3780,4,4,4,4,3,4,5,4,4,4,4,5,4,4,0,0.0
120451,Female,Loyal Customer,33,Personal Travel,Eco,449,4,4,4,2,5,4,5,5,5,2,4,4,4,5,0,0.0
45488,Female,Loyal Customer,13,Personal Travel,Eco,522,3,5,3,3,3,3,5,3,5,4,5,3,5,3,3,0.0
94985,Male,Loyal Customer,34,Personal Travel,Eco,239,3,5,0,3,2,0,2,2,5,4,4,3,5,2,4,5.0
51108,Male,Loyal Customer,26,Personal Travel,Eco,86,4,5,4,3,1,4,1,1,3,3,4,4,5,1,25,24.0
79258,Female,Loyal Customer,9,Personal Travel,Eco,1598,1,5,1,3,2,1,3,2,4,2,5,4,5,2,27,7.0
4608,Male,disloyal Customer,26,Business travel,Business,719,4,4,4,1,5,4,5,5,4,4,5,3,4,5,0,6.0
120443,Male,disloyal Customer,36,Business travel,Eco,337,4,2,4,4,1,4,1,1,2,5,4,4,4,1,0,14.0
36976,Male,disloyal Customer,42,Business travel,Eco,899,2,2,2,4,4,2,4,4,2,4,4,3,4,4,0,0.0
40679,Female,Loyal Customer,28,Business travel,Business,541,2,2,2,2,5,5,5,5,1,2,5,5,4,5,0,0.0
43315,Male,Loyal Customer,40,Business travel,Business,436,2,1,2,2,1,4,4,2,2,2,2,4,2,3,0,0.0
77325,Female,disloyal Customer,28,Business travel,Business,532,2,2,2,2,2,2,5,2,5,4,4,5,5,2,0,0.0
28975,Male,Loyal Customer,24,Business travel,Business,954,1,4,4,4,1,2,1,1,4,1,2,4,2,1,0,8.0
126079,Female,Loyal Customer,42,Business travel,Business,600,2,5,5,5,5,4,3,2,2,2,2,3,2,2,1,0.0
88300,Male,disloyal Customer,27,Business travel,Business,581,4,4,4,2,2,4,2,2,4,4,5,3,4,2,2,0.0
25209,Female,Loyal Customer,45,Business travel,Eco,919,4,4,4,4,4,2,3,3,3,4,3,4,3,4,10,0.0
63982,Male,Loyal Customer,45,Personal Travel,Eco Plus,1158,2,3,2,2,5,2,4,5,4,3,1,1,2,5,2,0.0
72976,Male,Loyal Customer,32,Business travel,Eco,1096,4,3,4,3,4,3,4,4,2,3,4,2,3,4,0,0.0
116368,Female,Loyal Customer,41,Personal Travel,Eco,404,2,4,2,3,5,2,5,5,4,3,4,4,4,5,0,0.0
54324,Female,Loyal Customer,42,Business travel,Business,2988,5,5,5,5,2,2,3,4,4,4,4,1,4,4,0,0.0
51228,Female,Loyal Customer,57,Business travel,Eco Plus,156,5,3,3,3,4,3,4,5,5,5,5,3,5,2,5,25.0
23954,Male,Loyal Customer,21,Business travel,Business,3294,1,1,1,1,5,5,5,5,2,2,1,4,5,5,0,0.0
29349,Female,Loyal Customer,18,Personal Travel,Eco,2588,3,4,3,2,3,3,3,3,3,5,4,2,4,3,0,0.0
71323,Female,Loyal Customer,50,Business travel,Business,1514,5,5,5,5,3,5,4,4,4,5,4,4,4,3,1,0.0
51946,Female,Loyal Customer,38,Business travel,Eco,843,5,4,2,4,5,5,5,5,5,5,1,1,2,5,0,0.0
62252,Female,disloyal Customer,25,Business travel,Business,1294,4,0,4,3,4,4,2,4,3,5,5,4,4,4,14,1.0
6370,Male,Loyal Customer,55,Business travel,Eco,315,3,4,4,4,4,3,4,4,3,2,3,2,4,4,4,7.0
117478,Female,Loyal Customer,57,Business travel,Business,507,4,4,4,4,2,5,5,4,4,4,4,3,4,5,26,18.0
53315,Male,Loyal Customer,60,Personal Travel,Eco,758,3,4,2,3,5,2,5,5,4,5,4,5,5,5,52,62.0
15236,Female,Loyal Customer,53,Business travel,Eco,416,2,4,4,4,2,3,3,2,2,2,2,4,2,2,0,0.0
37493,Male,Loyal Customer,25,Business travel,Business,2191,3,5,5,5,3,2,3,3,1,4,3,1,3,3,0,0.0
122804,Male,Loyal Customer,40,Business travel,Business,3018,2,5,5,5,1,2,2,2,2,2,2,2,2,2,29,10.0
56638,Male,Loyal Customer,39,Business travel,Business,1878,4,4,4,4,4,5,4,4,4,5,4,3,4,5,0,0.0
106272,Male,Loyal Customer,25,Business travel,Business,689,5,5,5,5,4,4,4,4,3,5,5,3,4,4,17,13.0
118398,Male,Loyal Customer,57,Business travel,Business,3334,1,1,1,1,2,5,5,4,4,4,4,3,4,5,0,0.0
3706,Male,Loyal Customer,17,Personal Travel,Eco,431,2,5,2,5,2,2,2,4,2,4,5,2,5,2,234,255.0
22922,Female,Loyal Customer,47,Business travel,Business,1724,5,5,5,5,3,5,5,4,4,4,4,3,4,5,0,0.0
31551,Male,Loyal Customer,49,Personal Travel,Eco,862,3,4,3,4,3,3,3,3,5,4,5,3,5,3,86,86.0
107747,Male,Loyal Customer,21,Personal Travel,Eco,251,3,4,0,1,2,0,2,2,5,2,5,5,4,2,16,12.0
103005,Female,Loyal Customer,59,Business travel,Business,2368,5,5,5,5,5,4,4,5,5,5,5,3,5,5,8,0.0
126829,Female,Loyal Customer,29,Business travel,Eco,2296,3,2,2,2,3,3,3,3,4,3,4,2,3,3,10,0.0
119835,Female,Loyal Customer,10,Business travel,Business,936,2,4,4,4,2,1,2,2,2,3,4,1,3,2,0,0.0
28318,Female,Loyal Customer,44,Business travel,Eco,867,2,2,2,2,3,3,3,2,2,2,2,4,2,2,14,9.0
21451,Male,Loyal Customer,16,Business travel,Business,331,1,5,5,5,1,1,1,1,2,1,4,2,4,1,0,0.0
44695,Male,Loyal Customer,61,Business travel,Eco,160,3,1,1,1,3,3,3,3,2,1,3,4,3,3,85,81.0
120222,Female,Loyal Customer,10,Business travel,Business,1303,3,1,3,1,3,3,3,3,2,2,3,2,3,3,0,0.0
35873,Male,Loyal Customer,13,Personal Travel,Eco,1065,3,1,3,3,5,3,4,5,2,2,3,1,2,5,11,0.0
65880,Male,Loyal Customer,60,Business travel,Business,1389,1,1,1,1,4,5,4,2,2,2,2,4,2,3,0,0.0
39513,Female,Loyal Customer,18,Business travel,Business,3157,3,3,2,2,3,3,3,3,3,4,3,1,2,3,0,0.0
95,Female,Loyal Customer,7,Personal Travel,Eco Plus,173,2,5,0,2,2,0,2,2,5,2,5,3,5,2,18,35.0
7863,Female,Loyal Customer,46,Business travel,Business,948,4,4,4,4,5,4,5,3,3,4,3,3,3,4,14,17.0
50792,Female,Loyal Customer,63,Personal Travel,Eco,86,2,4,0,2,2,5,4,5,5,0,3,4,5,5,0,0.0
19278,Male,Loyal Customer,45,Business travel,Eco,430,3,3,3,3,3,3,3,3,4,3,4,1,2,3,0,0.0
45693,Female,Loyal Customer,31,Personal Travel,Eco,896,4,1,4,2,2,4,2,2,4,4,3,4,2,2,0,0.0
83830,Female,disloyal Customer,19,Business travel,Eco,425,4,0,5,2,5,5,5,5,4,4,4,5,4,5,0,0.0
78316,Female,Loyal Customer,29,Business travel,Business,1930,5,5,5,5,5,5,5,5,4,4,5,5,5,5,0,0.0
129344,Male,Loyal Customer,64,Personal Travel,Eco,2586,2,4,3,4,1,3,1,1,1,1,3,4,4,1,8,1.0
107522,Female,Loyal Customer,50,Personal Travel,Eco,838,2,5,1,4,3,5,4,2,2,1,2,5,2,3,35,26.0
98021,Female,Loyal Customer,35,Business travel,Business,1014,3,3,3,3,1,3,3,3,3,3,3,4,3,1,13,11.0
24718,Female,Loyal Customer,16,Personal Travel,Eco,549,3,0,3,5,4,3,4,4,3,4,4,4,5,4,0,0.0
93310,Male,Loyal Customer,15,Personal Travel,Eco,1733,2,5,2,3,2,5,5,1,1,4,3,5,4,5,206,215.0
37589,Female,Loyal Customer,43,Business travel,Business,3487,5,5,5,5,1,4,3,4,4,5,4,1,4,4,16,14.0
104825,Female,disloyal Customer,35,Business travel,Business,426,2,2,2,5,5,2,2,5,5,2,4,4,5,5,4,0.0
97776,Female,Loyal Customer,46,Business travel,Business,1884,5,5,5,5,3,5,4,4,4,4,4,5,4,5,48,41.0
38497,Female,Loyal Customer,39,Business travel,Eco,2475,5,2,4,2,5,5,5,5,5,3,5,5,2,5,14,0.0
72695,Female,Loyal Customer,13,Personal Travel,Eco,918,2,4,2,3,5,2,5,5,3,2,5,2,2,5,19,19.0
113668,Female,Loyal Customer,15,Personal Travel,Eco,197,4,5,4,5,2,4,2,2,3,2,4,3,4,2,63,91.0
88012,Female,Loyal Customer,39,Business travel,Business,3512,2,2,2,2,4,4,4,5,5,5,5,5,5,3,9,0.0
49799,Male,Loyal Customer,60,Business travel,Eco,158,2,4,4,4,2,2,2,2,1,2,2,3,3,2,26,20.0
38865,Female,disloyal Customer,10,Business travel,Eco,1082,1,1,1,4,5,1,5,5,1,2,4,2,3,5,0,0.0
48849,Female,Loyal Customer,15,Personal Travel,Business,109,3,5,3,3,4,3,4,4,4,4,4,3,2,4,111,110.0
58102,Male,Loyal Customer,68,Personal Travel,Eco,612,2,4,2,3,2,2,2,2,4,4,2,1,1,2,3,0.0
107514,Male,Loyal Customer,56,Business travel,Business,838,1,1,1,1,3,4,4,4,4,4,4,3,4,4,21,17.0
36946,Female,Loyal Customer,36,Personal Travel,Eco,718,4,4,4,4,2,4,5,2,2,5,3,4,3,2,3,11.0
71046,Male,Loyal Customer,52,Business travel,Business,1593,5,5,5,5,4,4,5,4,4,4,4,4,4,4,0,0.0
69404,Female,Loyal Customer,32,Business travel,Business,3483,1,2,2,2,1,1,1,4,2,4,3,1,3,1,178,175.0
10692,Male,Loyal Customer,64,Business travel,Business,1646,2,2,2,2,4,4,5,5,5,5,5,4,5,4,37,41.0
14650,Female,Loyal Customer,64,Business travel,Eco,112,3,4,4,4,3,3,4,3,3,3,3,5,3,2,48,40.0
2093,Female,Loyal Customer,43,Personal Travel,Eco,785,2,4,2,3,4,4,5,5,5,2,5,5,5,4,17,70.0
64154,Male,Loyal Customer,62,Business travel,Business,2384,2,2,2,2,2,2,2,2,2,2,2,1,2,1,0,0.0
128470,Male,Loyal Customer,12,Personal Travel,Eco,304,3,4,3,4,4,3,4,4,3,2,4,3,4,4,0,0.0
84587,Female,disloyal Customer,35,Business travel,Business,669,3,3,3,2,4,3,4,4,3,5,2,3,2,4,10,13.0
101391,Female,Loyal Customer,43,Business travel,Business,1599,3,3,3,3,3,4,5,5,5,5,5,5,5,3,0,0.0
98030,Female,Loyal Customer,67,Personal Travel,Eco,1014,2,4,2,3,2,3,4,3,3,2,3,2,3,1,0,0.0
109678,Female,Loyal Customer,30,Personal Travel,Eco,829,3,4,3,1,5,3,5,5,5,4,5,4,4,5,13,12.0
109921,Female,Loyal Customer,16,Personal Travel,Eco,971,0,5,0,3,4,0,4,4,3,3,4,5,4,4,127,118.0
115167,Male,Loyal Customer,53,Business travel,Business,1663,5,5,5,5,5,5,4,5,5,5,5,4,5,5,32,24.0
19184,Female,Loyal Customer,7,Personal Travel,Eco,1024,4,4,4,2,5,4,1,5,3,2,5,3,5,5,0,0.0
30069,Female,Loyal Customer,67,Personal Travel,Eco,204,5,4,5,4,5,3,3,3,3,5,3,4,3,1,0,3.0
43682,Male,disloyal Customer,38,Business travel,Eco,489,3,0,3,5,3,3,3,3,2,2,4,2,2,3,0,0.0
100050,Male,Loyal Customer,23,Personal Travel,Eco,220,2,3,2,2,1,2,1,1,4,5,5,5,5,1,9,0.0
26139,Male,Loyal Customer,36,Business travel,Eco,270,5,5,5,5,5,5,5,5,4,2,4,2,3,5,14,7.0
59933,Female,Loyal Customer,35,Business travel,Eco,1085,2,5,5,5,2,2,2,2,3,2,3,1,4,2,20,12.0
127327,Female,Loyal Customer,18,Business travel,Business,507,4,4,4,4,4,4,4,4,4,3,4,3,4,4,0,0.0
52295,Male,Loyal Customer,52,Business travel,Business,2342,5,5,5,5,4,4,1,4,4,4,4,5,4,5,0,5.0
106032,Female,Loyal Customer,35,Personal Travel,Eco,682,2,5,2,3,2,2,2,2,5,4,5,5,4,2,9,2.0
11565,Female,Loyal Customer,25,Business travel,Business,1853,3,5,5,5,3,3,3,3,2,2,4,4,3,3,13,15.0
23393,Male,Loyal Customer,65,Business travel,Business,2733,1,3,3,3,3,4,3,1,1,1,1,3,1,3,6,3.0
101520,Male,Loyal Customer,35,Personal Travel,Eco,345,2,3,2,3,1,2,1,1,3,5,4,5,1,1,6,1.0
21202,Female,Loyal Customer,28,Business travel,Business,3850,0,4,0,4,5,5,5,5,1,3,5,2,5,5,0,0.0
123281,Male,Loyal Customer,25,Personal Travel,Eco,631,2,5,2,1,2,2,4,2,2,4,5,1,4,2,0,0.0
7536,Female,disloyal Customer,14,Personal Travel,Eco,762,3,5,3,5,5,3,5,5,3,4,5,4,4,5,0,0.0
29839,Male,disloyal Customer,36,Business travel,Eco,399,4,3,4,3,4,4,4,4,1,2,4,4,1,4,0,0.0
92725,Male,Loyal Customer,50,Business travel,Business,3279,5,5,3,5,3,4,4,3,3,3,3,5,3,5,0,0.0
91787,Female,Loyal Customer,14,Personal Travel,Eco,532,3,4,3,1,1,3,1,1,5,3,5,3,5,1,0,0.0
80032,Male,Loyal Customer,49,Personal Travel,Eco,1010,2,5,2,3,2,2,2,2,3,3,5,5,2,2,17,8.0
5603,Female,Loyal Customer,57,Business travel,Business,685,2,2,2,2,5,4,5,4,4,4,4,4,4,4,0,0.0
39608,Female,Loyal Customer,8,Personal Travel,Eco,954,1,1,0,3,4,0,4,4,3,4,3,3,3,4,0,4.0
41974,Male,Loyal Customer,24,Personal Travel,Eco,525,2,2,2,4,2,2,2,2,2,5,3,2,4,2,54,45.0
5135,Male,Loyal Customer,56,Business travel,Business,184,0,4,0,3,4,5,4,4,4,4,4,5,4,3,0,0.0
53939,Female,Loyal Customer,44,Personal Travel,Eco,2007,1,4,1,1,3,4,5,5,5,1,2,3,5,5,0,0.0
63986,Female,Loyal Customer,45,Business travel,Business,3147,4,4,5,4,2,5,5,4,4,3,4,5,4,5,0,0.0
11424,Female,Loyal Customer,48,Business travel,Business,3688,4,4,4,4,2,5,4,5,5,5,5,5,5,5,0,0.0
120027,Female,Loyal Customer,38,Business travel,Business,1756,4,4,4,4,2,4,5,4,4,4,4,5,4,4,0,0.0
92277,Female,Loyal Customer,10,Personal Travel,Eco,1900,5,4,5,2,2,4,4,2,5,4,5,3,5,2,0,0.0
84063,Male,Loyal Customer,62,Business travel,Eco,757,2,3,3,3,2,2,2,2,1,2,3,2,3,2,0,0.0
7841,Male,disloyal Customer,54,Business travel,Business,1005,4,4,4,5,5,4,5,5,3,5,4,4,4,5,0,0.0
83081,Female,Loyal Customer,40,Business travel,Eco,745,4,1,1,1,4,4,4,4,2,5,4,5,3,4,0,0.0
26055,Male,Loyal Customer,11,Personal Travel,Eco,432,2,4,2,5,1,2,1,1,4,2,5,3,4,1,98,
114010,Male,Loyal Customer,46,Personal Travel,Eco,1750,1,3,0,3,3,0,3,3,5,1,1,1,3,3,32,27.0
36446,Male,disloyal Customer,50,Business travel,Eco,1368,5,5,5,1,5,5,3,5,3,3,3,1,2,5,0,0.0
30532,Female,Loyal Customer,52,Business travel,Business,683,1,1,1,1,5,5,5,3,1,4,5,5,1,5,242,263.0
40312,Female,Loyal Customer,52,Personal Travel,Eco,347,3,4,3,3,4,4,4,4,4,3,4,3,4,3,0,0.0
29172,Male,Loyal Customer,16,Business travel,Eco Plus,671,4,2,2,2,4,4,5,4,5,4,5,2,3,4,0,1.0
18892,Female,Loyal Customer,39,Business travel,Business,3133,3,3,3,3,2,5,5,3,3,4,3,1,3,3,0,0.0
56835,Female,Loyal Customer,43,Personal Travel,Eco,1605,2,4,2,2,4,5,4,3,3,2,3,4,3,3,3,9.0
8800,Male,Loyal Customer,60,Business travel,Business,2823,1,1,1,1,4,4,5,5,5,5,5,3,5,4,0,0.0
97980,Male,Loyal Customer,62,Personal Travel,Eco,616,2,4,2,4,2,2,2,2,5,2,3,1,2,2,0,0.0
43188,Male,Loyal Customer,56,Business travel,Business,1886,1,1,1,1,4,5,4,5,5,5,5,4,5,5,0,0.0
36615,Female,Loyal Customer,29,Business travel,Business,2948,5,5,5,5,2,2,2,2,2,2,3,4,2,2,0,3.0
114238,Female,disloyal Customer,24,Business travel,Eco,909,0,0,0,3,5,0,5,5,3,3,4,5,5,5,0,0.0
128206,Female,disloyal Customer,25,Business travel,Business,602,1,0,1,2,5,1,2,5,4,4,5,3,4,5,0,0.0
58115,Female,Loyal Customer,25,Personal Travel,Eco,612,2,5,2,5,5,2,5,5,4,2,5,5,5,5,4,0.0
111017,Male,Loyal Customer,61,Business travel,Business,3639,1,1,1,1,4,5,5,5,5,4,5,3,5,3,0,7.0
127271,Female,Loyal Customer,40,Business travel,Eco,1107,2,5,5,5,2,2,2,2,1,5,4,1,1,2,0,0.0
79628,Male,Loyal Customer,55,Business travel,Business,3534,2,2,5,5,2,3,3,2,2,2,2,3,2,4,0,0.0
107440,Male,Loyal Customer,9,Personal Travel,Eco,523,4,5,4,2,4,4,4,4,4,5,5,5,4,4,0,0.0
105263,Male,Loyal Customer,78,Business travel,Business,1775,5,5,5,5,3,1,2,5,5,5,5,3,5,5,0,19.0
5509,Male,Loyal Customer,8,Business travel,Eco Plus,948,3,3,5,5,3,3,2,3,4,5,4,1,4,3,0,0.0
